word_id,word,meaning_ja,example_en,example_ja,pos
0683,ceremony,式典,The school ceremony began at ten.,学校の式典は10時に始まりました。,noun
0684,chef,料理長,The chef made soup for the guests.,料理長はお客さんにスープを作りました。,noun
0685,closet,押し入れ,My coat is in the closet.,私のコートは押し入れにあります。,noun
0686,corner,角,Turn left at the next corner.,次の角を左に曲がってください。,noun
0687,costume,衣装,She wore a cat costume at the party.,彼女はパーティーで猫の衣装を着ました。,noun
0688,custom,習慣,Bowing is an old custom in Japan.,お辞儀は日本の古い習慣です。,noun
0689,department store,デパート,We bought shoes at the department store.,私たちはデパートで靴を買いました。,noun
0690,difference,違い,Can you see the difference between these pictures?,この二つの絵の違いが分かりますか。,noun
0691,director,監督,The director talked to the actors.,監督は俳優たちに話しました。,noun
0692,drugstore,薬局,I bought medicine at the drugstore.,薬局で薬を買いました。,noun
0693,fever,熱,She stayed home because of a fever.,彼女は熱があったので家にいました。,noun
0694,field,野原,We played soccer in the field.,私たちは野原でサッカーをしました。,noun
0695,figure,図,Look at the figure on page twelve.,12ページの図を見てください。,noun
0696,flight,飛行,The flight to Osaka was short.,大阪への飛行は短かったです。,noun
0697,furniture,家具,This room has simple furniture.,この部屋には簡単な家具があります。,noun
0698,garbage,ごみ,Please put the garbage in this bag.,ごみをこの袋に入れてください。,noun
0699,grandson,孫息子,Her grandson is five years old.,彼女の孫息子は5歳です。,noun
0700,grass,草,The grass was wet after the rain.,雨の後で草がぬれていました。,noun
0701,guide,案内人,The guide showed us the old castle.,案内人が古い城を見せてくれました。,noun
0702,hallway,廊下,Do not run in the hallway.,廊下を走ってはいけません。,noun
0703,hero,英雄,The boy wants to become a hero.,その少年は英雄になりたがっています。,noun
0704,holiday,休日,Monday is a holiday this week.,今週の月曜日は休日です。,noun
0705,horizon,地平線,The sun went down behind the horizon.,太陽は地平線の向こうに沈みました。,noun
0706,illness,病気,This medicine helps with the illness.,この薬はその病気に効きます。,noun
0707,list,一覧表,Write your name on the list.,一覧表に名前を書いてください。,noun
0708,memory,記憶,This song brings back a happy memory.,この歌は楽しい記憶を思い出させます。,noun
0709,middle,真ん中,There is a table in the middle of the room.,部屋の真ん中にテーブルがあります。,noun
0710,midnight,真夜中,The clock struck midnight.,時計が真夜中を告げました。,noun
0711,model,模型,He made a model of a plane.,彼は飛行機の模型を作りました。,noun
0712,musical,ミュージカル,We watched a musical at the theater.,私たちは劇場でミュージカルを見ました。,noun
0713,neighborhood,近所,My neighborhood has a small park.,私の近所には小さな公園があります。,noun
0714,noon,正午,Let's meet at noon in front of the station.,正午に駅の前で会いましょう。,noun
0715,opinion,意見,Please tell me your opinion.,あなたの意見を教えてください。,noun
0716,oven,オーブン,The bread is baking in the oven.,パンがオーブンで焼けています。,noun
0717,pajamas,パジャマ,I put on my pajamas before bed.,寝る前にパジャマを着ました。,noun
0718,planet,惑星,Earth is a planet with water.,地球は水のある惑星です。,noun
0719,pleasure,楽しみ,It is a pleasure to meet you.,お会いできてうれしいです。,noun
0720,pocket,ポケット,I found a coin in my pocket.,ポケットの中に硬貨を見つけました。,noun
0721,police,警察,The police helped the lost child.,警察が迷子の子どもを助けました。,noun
0722,puppy,子犬,The puppy slept under the chair.,子犬はいすの下で寝ました。,noun
0723,radio,ラジオ,My grandfather listens to the radio every morning.,祖父は毎朝ラジオを聞きます。,noun
0724,schedule,予定,Check the schedule before the trip.,旅行の前に予定を確認してください。,noun
0725,score,得点,Our team got the first score.,私たちのチームが最初の得点を取りました。,noun
0726,shuttle,シャトル,The shuttle bus leaves every ten minutes.,シャトルバスは10分ごとに出ます。,noun
0727,sight,視力,Good sight is important for reading.,読むためには良い視力が大切です。,noun
0728,sofa,ソファ,My cat is sleeping on the sofa.,猫がソファで寝ています。,noun
0729,storm,嵐,The storm broke many trees in the park.,嵐が公園の多くの木を折りました。,noun
0730,tie,ネクタイ,My father wore a blue tie.,父は青いネクタイをしていました。,noun
0731,trouble,困りごと,I had trouble with my homework.,宿題で困りました。,noun
0732,voice,声,Her voice is soft and clear.,彼女の声はやさしくてはっきりしています。,noun
0733,action,行動,Your quick action helped everyone.,あなたの素早い行動がみんなを助けました。,noun
0734,advice,助言,My teacher gave me good advice.,先生が良い助言をくれました。,noun
0735,award,賞,The award made him very happy.,その賞は彼をとても喜ばせました。,noun
0736,beginning,始まり,The beginning of the story was exciting.,物語の始まりはわくわくしました。,noun
0737,billion,十億,There are billions of stars in space.,宇宙には何十億もの星があります。,noun
0738,blackboard,黒板,The teacher wrote a word on the blackboard.,先生は黒板に単語を書きました。,noun
0739,camp,キャンプ,We cooked breakfast at camp.,私たちはキャンプで朝食を作りました。,noun
0740,capital,首都,Tokyo is the capital of Japan.,東京は日本の首都です。,noun
0741,castle,城,The castle stands on a hill.,その城は丘の上に立っています。,noun
0742,climate,気候,Hokkaido has a cool climate.,北海道は涼しい気候です。,noun
0743,comic,漫画,My brother reads comics after school.,弟は放課後に漫画を読みます。,noun
0744,communication,コミュニケーション,Good communication helps a team.,良いコミュニケーションはチームを助けます。,noun
0745,damage,損害,The rain caused damage to the road.,雨が道路に損害を与えました。,noun
0746,danger,危険,There is danger near the broken bridge.,壊れた橋の近くには危険があります。,noun
0747,death,死,The story teaches us about life and death.,その物語は生と死について教えてくれます。,noun
0748,desert,砂漠,Camels can walk across the desert.,ラクダは砂漠を歩いて渡れます。,noun
0749,difficulty,難しさ,He understood the difficulty of the work.,彼はその仕事の難しさを理解しました。,noun
0750,earthquake,地震,The earthquake woke us up at night.,地震が夜に私たちを起こしました。,noun
0751,elevator,エレベーター,Take the elevator to the fifth floor.,5階までエレベーターに乗ってください。,noun
0752,enemy,敵,The hero faced a strong enemy.,その英雄は強い敵に向かいました。,noun
0753,energy,エネルギー,Breakfast gives us energy for the day.,朝食は一日のためのエネルギーをくれます。,noun
0754,examination,試験,The English examination starts next Monday.,英語の試験は来週の月曜日に始まります。,noun
0755,expression,表現,This expression is useful in e-mails.,この表現はメールで役立ちます。,noun
0756,firework,花火,We watched fireworks by the river.,私たちは川のそばで花火を見ました。,noun
0757,flag,旗,The flag was flying in front of the school.,旗が学校の前でなびいていました。,noun
0758,fork,フォーク,Use a fork to eat the salad.,サラダを食べるのにフォークを使いなさい。,noun
0759,freedom,自由,Children need time and freedom to play.,子どもには遊ぶ時間と自由が必要です。,noun
0760,fridge,冷蔵庫,Put the milk back in the fridge.,牛乳を冷蔵庫に戻してください。,noun
0761,friendship,友情,Their friendship started in first grade.,彼らの友情は1年生のときに始まりました。,noun
0762,generation,世代,My grandmother's generation used fewer computers.,祖母の世代はコンピューターをあまり使いませんでした。,noun
0763,gesture,身ぶり,He used a gesture to show the way.,彼は身ぶりで道を示しました。,noun
0764,glass,ガラス,The glass broke on the floor.,ガラスが床で割れました。,noun
0765,glove,手袋,I need gloves on snowy days.,雪の日には手袋が必要です。,noun
0766,gram,グラム,This apple weighs two hundred grams.,このリンゴは200グラムあります。,noun
0767,grandparent,祖父母,My grandparents live near the sea.,祖父母は海の近くに住んでいます。,noun
0768,greeting,あいさつ,A cheerful greeting starts a good day.,明るいあいさつは良い一日を始めます。,noun
0769,heat,熱,The heat made everyone tired.,その暑さでみんな疲れました。,noun
0770,hint,ヒント,Can you give me a hint?,ヒントをくれますか。,noun
0771,hole,穴,There is a small hole in my sock.,靴下に小さな穴があります。,noun
0772,horse,馬,The horse ran across the field.,馬は野原を走って横切りました。,noun
0773,host,主催者,The host welcomed us at the door.,主催者はドアの所で私たちを迎えました。,noun
0774,importance,重要性,We learned the importance of clean water.,私たちはきれいな水の重要性を学びました。,noun
0775,ink,インク,The ink on this page is blue.,このページのインクは青いです。,noun
0776,juice,ジュース,Orange juice is in the fridge.,オレンジジュースは冷蔵庫にあります。,noun
0777,leaf,葉,A green leaf fell into the river.,緑の葉が川に落ちました。,noun
0778,license,免許,My father got his driver's license last year.,父は去年運転免許を取りました。,noun
0779,mirror,鏡,She checked her hair in the mirror.,彼女は鏡で髪を確認しました。,noun
0780,neighbor,近所の人,Our neighbor gave us fresh vegetables.,近所の人が新鮮な野菜をくれました。,noun
0781,nephew,甥,My nephew likes playing with toy cars.,私の甥はおもちゃの車で遊ぶのが好きです。,noun
0782,noise,騒音,The noise outside woke me up.,外の騒音で目が覚めました。,noun
0783,note,メモ,I wrote a note to my teacher.,先生にメモを書きました。,noun
0784,novel,小説,This novel is easy to read.,この小説は読みやすいです。,noun
0785,oil,油,Please put a little oil in the pan.,フライパンに油を少し入れてください。,noun
0786,owner,所有者,The owner of the dog lives nearby.,その犬の飼い主は近くに住んでいます。,noun
0787,pain,痛み,I felt pain in my foot after running.,走った後で足に痛みを感じました。,noun
0788,passenger,乗客,Many passengers got on the train.,多くの乗客が電車に乗りました。,noun
0789,peace,平和,Everyone hopes for peace in the world.,誰もが世界の平和を願っています。,noun
0790,performance,公演,The dance performance started at seven.,ダンスの公演は7時に始まりました。,noun
0791,port,港,The ship arrived at the port in the morning.,船は朝に港に着きました。,noun
0792,postcard,絵はがき,I sent a postcard from Okinawa.,沖縄から絵はがきを送りました。,noun
0793,program,番組,My favorite TV program is on tonight.,私の好きなテレビ番組は今夜あります。,noun
0794,resort,リゾート地,We stayed at a resort near the beach.,浜辺の近くのリゾート地に泊まりました。,noun
0795,rocket,ロケット,The rocket went up into the sky.,ロケットは空へ上がっていきました。,noun
0796,sadness,悲しみ,She felt sadness after saying goodbye.,別れを言った後で彼女は悲しみを感じました。,noun
0797,safety,安全,Safety is important during sports.,スポーツ中は安全が大切です。,noun
0798,salesclerk,販売員,The salesclerk showed me a red bag.,販売員が赤いかばんを見せてくれました。,noun
0799,scene,場面,The last scene of the movie was beautiful.,映画の最後の場面は美しかったです。,noun
0800,scissors,はさみ,Use scissors to cut the paper.,紙を切るのにはさみを使いなさい。,noun
0801,shampoo,シャンプー,I bought shampoo at the drugstore.,薬局でシャンプーを買いました。,noun
0802,shape,形,The cloud had a strange shape.,その雲は変わった形をしていました。,noun
0803,shower,シャワー,I took a shower after soccer practice.,サッカーの練習後にシャワーを浴びました。,noun
0804,shrine,神社,We visited a shrine on New Year's Day.,元日に神社を訪れました。,noun
0805,sightseeing,観光,Sightseeing in Kyoto was fun.,京都での観光は楽しかったです。,noun
0806,skill,技能,Reading maps is a useful skill.,地図を読むことは役に立つ技能です。,noun
0807,sneaker,スニーカー,My new sneakers are very light.,新しいスニーカーはとても軽いです。,noun
0808,soldier,兵士,The soldier helped people after the storm.,その兵士は嵐の後で人々を助けました。,noun
0809,speed,速さ,The speed of the train surprised me.,その電車の速さに驚きました。,noun
0810,stadium,競技場,The stadium was full of soccer fans.,競技場はサッカーファンでいっぱいでした。,noun
0811,stair,階段,Be careful on the stairs.,階段では気をつけてください。,noun
0812,state,州,California is a state in the U.S.,カリフォルニアはアメリカの州です。,noun
0813,statue,像,There is a statue in front of the station.,駅の前に像があります。,noun
0814,steak,ステーキ,My father cooked steak for dinner.,父は夕食にステーキを焼きました。,noun
0815,stomach,胃,My stomach hurt after lunch.,昼食後に胃が痛くなりました。,noun
0816,stranger,見知らぬ人,Do not follow a stranger.,見知らぬ人について行ってはいけません。,noun
0817,sugar,砂糖,Do you want sugar in your tea?,紅茶に砂糖を入れますか。,noun
0818,suit,スーツ,He wore a black suit to the meeting.,彼は会議に黒いスーツを着て行きました。,noun
0819,suitcase,スーツケース,My suitcase is too heavy.,私のスーツケースは重すぎます。,noun
0820,sunrise,日の出,We got up early to see the sunrise.,日の出を見るために早く起きました。,noun
0821,sunset,日の入り,The sunset over the sea was orange.,海に沈む夕日はオレンジ色でした。,noun
0822,symbol,象徴,The dove is a symbol of peace.,ハトは平和の象徴です。,noun
0823,temperature,気温,The temperature is high today.,今日は気温が高いです。,noun
0824,tradition,伝統,This festival is an old tradition.,この祭りは古い伝統です。,noun
0825,twin,双子,The twins are in the same class.,その双子は同じクラスです。,noun
0826,typhoon,台風,The typhoon closed our school.,台風で学校が休みになりました。,noun
0827,wine,ワイン,This bottle of wine is for adults.,このワインのびんは大人用です。,noun
0828,wing,翼,The bird opened its wings wide.,鳥は翼を大きく広げました。,noun
0829,asleep,眠っている,The baby is asleep in the next room.,赤ちゃんは隣の部屋で眠っています。,adjective
0830,bright,明るい,The room became bright after we opened the curtains.,カーテンを開けると部屋が明るくなりました。,adjective
0831,careful,注意深い,Be careful when you cross the street.,通りを渡るときは注意深くしなさい。,adjective
0832,central,中心の,The central park is near the city hall.,中央公園は市役所の近くにあります。,adjective
0833,clever,賢い,The clever dog opened the door.,その賢い犬はドアを開けました。,adjective
0834,comfortable,快適な,This chair is comfortable for reading.,このいすは読書に快適です。,adjective
0835,common,普通の,It was a common mistake in our class.,それは私たちのクラスでよくある間違いでした。,adjective
0836,cute,かわいい,The cute kitten slept in a box.,そのかわいい子猫は箱の中で寝ていました。,adjective
0837,dark,暗い,The room was dark before sunrise.,日の出前は部屋が暗かったです。,adjective
0838,digital,デジタルの,My father bought a digital camera.,父はデジタルカメラを買いました。,adjective
0839,excellent,優れた,She did an excellent job on the report.,彼女はレポートで素晴らしい仕事をしました。,adjective
0840,friendly,親しみやすい,Our new teacher is friendly to everyone.,新しい先生はみんなに親しみやすいです。,adjective
0841,healthy,健康な,Healthy food helps us study well.,健康的な食べ物は勉強を助けます。,adjective
0842,latest,最新の,I read the latest news on the website.,ウェブサイトで最新のニュースを読みました。,adjective
0843,local,地元の,We bought vegetables at the local market.,地元の市場で野菜を買いました。,adjective
0844,natural,自然の,Natural light comes into this room.,この部屋には自然の光が入ります。,adjective
0845,necessary,必要な,A dictionary is necessary for this lesson.,この授業には辞書が必要です。,adjective
0846,quiet,静かな,The library is quiet in the morning.,図書館は朝とても静かです。,adjective
0847,round,丸い,The moon looked round last night.,昨夜の月は丸く見えました。,adjective
0848,scared,怖がっている,The child was scared of thunder.,その子は雷を怖がっていました。,adjective
0849,several,いくつかの,Several students raised their hands.,数人の生徒が手を上げました。,adjective
0850,simple,簡単な,The teacher gave us a simple question.,先生は簡単な質問を出しました。,adjective
0851,snowy,雪の多い,We had a snowy day in February.,2月に雪の多い日がありました。,adjective
0852,southern,南部の,The southern part of the island is warm.,その島の南部は暖かいです。,adjective
0853,strong,強い,A strong wind blew all night.,強い風が一晩中吹きました。,adjective
0854,sweet,甘い,This peach is sweet and fresh.,この桃は甘くて新鮮です。,adjective
0855,thick,厚い,He wore a thick coat in winter.,彼は冬に厚いコートを着ました。,adjective
0856,thirsty,のどが渇いた,I was thirsty after the long walk.,長い散歩の後でのどが渇きました。,adjective
0857,traditional,伝統的な,We wore traditional clothes at the festival.,祭りで伝統的な服を着ました。,adjective
0858,upset,動揺した,She was upset about the broken toy.,彼女は壊れたおもちゃのことで動揺していました。,adjective
0859,whole,全体の,The whole family came to the party.,家族全員がパーティーに来ました。,adjective
0860,alive,生きている,The fish is still alive.,その魚はまだ生きています。,adjective
0861,cheerful,陽気な,My cheerful friend always smiles.,陽気な友達はいつも笑っています。,adjective
0862,dirty,汚い,My shoes became dirty in the rain.,雨で靴が汚くなりました。,adjective
0863,elderly,年配の,An elderly man gave me his seat.,年配の男性が席をゆずってくれました。,adjective
0864,helpful,役に立つ,This guidebook is helpful for our trip.,このガイドブックは旅行に役立ちます。,adjective
0865,huge,巨大な,A huge ship entered the port.,巨大な船が港に入りました。,adjective
0866,impossible,不可能な,It is impossible to finish in one minute.,1分で終えるのは不可能です。,adjective
0867,international,国際的な,Our town has an international festival.,私たちの町には国際的な祭りがあります。,adjective
0868,lonely,孤独な,He felt lonely after his friend moved away.,友達が引っ越した後、彼は孤独に感じました。,adjective
0869,low,低い,The table is too low for adults.,そのテーブルは大人には低すぎます。,adjective
0870,lucky,幸運な,I was lucky to find my wallet.,財布を見つけられて幸運でした。,adjective
0871,mild,穏やかな,The weather was mild in spring.,春の天気は穏やかでした。,adjective
0872,noisy,騒がしい,The street was noisy after the game.,試合の後で通りは騒がしかったです。,adjective
0873,official,公式の,This is the official school website.,これは学校の公式ウェブサイトです。,adjective
0874,outdoor,屋外の,We enjoyed an outdoor concert.,私たちは屋外のコンサートを楽しみました。,adjective
0875,peaceful,平和な,The village was peaceful in the evening.,夕方の村は平和でした。,adjective
0876,polite,礼儀正しい,The polite boy thanked the driver.,その礼儀正しい少年は運転手にお礼を言いました。,adjective
0877,powerful,力強い,The powerful runner finished first.,その力強い走者が一位で終わりました。,adjective
0878,serious,深刻な,The teacher talked about a serious problem.,先生は深刻な問題について話しました。,adjective
0879,surprising,驚くべき,The magic show was surprising to everyone.,その手品ショーはみんなにとって驚くべきものでした。,adjective
0880,tasty,おいしい,This curry is tasty but not too hot.,このカレーはおいしいですが辛すぎません。,adjective
0881,tight,きつい,These shoes are too tight for me.,この靴は私にはきつすぎます。,adjective
0882,wet,ぬれた,My socks got wet in the rain.,雨で靴下がぬれました。,adjective
0883,anytime,いつでも,You can visit us anytime this weekend.,今週末はいつでも私たちを訪ねられます。,adverb
0884,anyway,とにかく,Anyway， let's start our homework now.,とにかく、今から宿題を始めましょう。,adverb
0885,anywhere,どこでも,You can read books anywhere on this app.,このアプリではどこでも本を読めます。,adverb
0886,badly,ひどく,He played badly because he was tired.,彼は疲れていたのでひどいプレーをしました。,adverb
0887,instead,代わりに,I walked to school instead of taking the bus.,バスに乗る代わりに学校まで歩きました。,adverb
0888,online,オンラインで,We talked with our teacher online.,私たちはオンラインで先生と話しました。,adverb
0889,safely,安全に,Please cross the street safely.,通りを安全に渡ってください。,adverb
0890,actually,実は,Actually， I have been there before.,実は、私は以前そこへ行ったことがあります。,adverb
0891,aloud,声に出して,Read the sentence aloud.,その文を声に出して読みなさい。,adverb
0892,carefully,注意深く,She carefully opened the old box.,彼女は古い箱を注意深く開けました。,adverb
0893,overseas,海外へ,My brother will go overseas next year.,兄は来年海外へ行く予定です。,adverb
0894,softly,そっと,Please close the door softly.,ドアをそっと閉めてください。,adverb
0895,unfortunately,残念ながら,Unfortunately， the game was canceled.,残念ながら、その試合は中止になりました。,adverb
0896,upstairs,上の階へ,My room is upstairs on the right.,私の部屋は上の階の右側にあります。,adverb
0897,although,〜だけれども,Although it was cold， we played outside.,寒かったけれども、私たちは外で遊びました。,adverb
0898,among,〜の中で,She found her key among the books.,彼女は本の中から鍵を見つけました。,preposition
0899,toward,〜の方へ,The dog ran toward the park.,犬は公園の方へ走りました。,preposition
0900,above,〜の上に,There is a clock above the door.,ドアの上に時計があります。,preposition
